,state,year,month,indicator,overdose_deaths,state_name,Date_Month_Year
3307,AZ,2020,5.0,Number of Drug Overdose Deaths,2220,Arizona,5 2020
3318,AZ,2020,11.0,Number of Drug Overdose Deaths,2649,Arizona,11 2020
3329,AZ,2020,10.0,Number of Drug Overdose Deaths,2615,Arizona,10 2020
3347,AZ,2020,9.0,Number of Drug Overdose Deaths,2585,Arizona,9 2020
3359,AZ,2021,4.0,Number of Drug Overdose Deaths,2745,Arizona,4 2021
3368,AZ,2021,8.0,Number of Drug Overdose Deaths,2677,Arizona,8 2021
3377,AZ,2021,12.0,Number of Drug Overdose Deaths,2780,Arizona,12 2021
3391,AZ,2021,2.0,Number of Drug Overdose Deaths,2692,Arizona,2 2021
3402,AZ,2021,1.0,Number of Drug Overdose Deaths,2671,Arizona,1 2021
3419,AZ,2021,7.0,Number of Drug Overdose Deaths,2694,Arizona,7 2021
3430,AZ,2021,6.0,Number of Drug Overdose Deaths,2752,Arizona,6 2021
3439,AZ,2021,3.0,Number of Drug Overdose Deaths,2710,Arizona,3 2021
3454,AZ,2021,5.0,Number of Drug Overdose Deaths,2777,Arizona,5 2021
3464,AZ,2021,11.0,Number of Drug Overdose Deaths,2721,Arizona,11 2021
3478,AZ,2021,10.0,Number of Drug Overdose Deaths,2728,Arizona,10 2021
3489,AZ,2021,9.0,Number of Drug Overdose Deaths,2712,Arizona,9 2021
3497,AZ,2022,4.0,Number of Drug Overdose Deaths,2748,Arizona,4 2022
3511,AZ,2022,8.0,Number of Drug Overdose Deaths,2731,Arizona,8 2022
3520,AZ,2022,2.0,Number of Drug Overdose Deaths,2770,Arizona,2 2022
3534,AZ,2022,1.0,Number of Drug Overdose Deaths,2772,Arizona,1 2022
3545,AZ,2022,7.0,Number of Drug Overdose Deaths,2774,Arizona,7 2022
3563,AZ,2022,6.0,Number of Drug Overdose Deaths,2678,Arizona,6 2022
3571,AZ,2022,3.0,Number of Drug Overdose Deaths,2768,Arizona,3 2022
3587,AZ,2022,5.0,Number of Drug Overdose Deaths,2698,Arizona,5 2022
3593,CA,2015,4.0,Number of Drug Overdose Deaths,4625,California,4 2015
3610,CA,2015,8.0,Number of Drug Overdose Deaths,4670,California,8 2015
3613,CA,2015,12.0,Number of Drug Overdose Deaths,4762,California,12 2015
3634,CA,2015,2.0,Number of Drug Overdose Deaths,4616,California,2 2015
3647,CA,2015,1.0,Number of Drug Overdose Deaths,4603,California,1 2015
3659,CA,2015,7.0,Number of Drug Overdose Deaths,4628,California,7 2015
3667,CA,2015,6.0,Number of Drug Overdose Deaths,4604,California,6 2015
3677,CA,2015,3.0,Number of Drug Overdose Deaths,4608,California,3 2015
3693,CA,2015,5.0,Number of Drug Overdose Deaths,4607,California,5 2015
3699,CA,2015,11.0,Number of Drug Overdose Deaths,4747,California,11 2015
3717,CA,2015,10.0,Number of Drug Overdose Deaths,4784,California,10 2015
3720,CA,2015,9.0,Number of Drug Overdose Deaths,4747,California,9 2015
3739,CA,2016,4.0,Number of Drug Overdose Deaths,4795,California,4 2016
3754,CA,2016,8.0,Number of Drug Overdose Deaths,4791,California,8 2016
3759,CA,2016,12.0,Number of Drug Overdose Deaths,4755,California,12 2016
3775,CA,2016,2.0,Number of Drug Overdose Deaths,4745,California,2 2016
3790,CA,2016,1.0,Number of Drug Overdose Deaths,4745,California,1 2016
3799,CA,2016,7.0,Number of Drug Overdose Deaths,4816,California,7 2016
3814,CA,2016,6.0,Number of Drug Overdose Deaths,4844,California,6 2016
3825,CA,2016,3.0,Number of Drug Overdose Deaths,4768,California,3 2016
3836,CA,2016,5.0,Number of Drug Overdose Deaths,4811,California,5 2016
3847,CA,2016,11.0,Number of Drug Overdose Deaths,4709,California,11 2016
3861,CA,2016,10.0,Number of Drug Overdose Deaths,4659,California,10 2016
3873,CA,2016,9.0,Number of Drug Overdose Deaths,4716,California,9 2016
3886,CA,2017,4.0,Number of Drug Overdose Deaths,4714,California,4 2017
3899,CA,2017,8.0,Number of Drug Overdose Deaths,4900,California,8 2017
3911,CA,2017,12.0,Number of Drug Overdose Deaths,5028,California,12 2017
3921,CA,2017,2.0,Number of Drug Overdose Deaths,4724,California,2 2017
3935,CA,2017,1.0,Number of Drug Overdose Deaths,4771,California,1 2017
3946,CA,2017,7.0,Number of Drug Overdose Deaths,4870,California,7 2017
3953,CA,2017,6.0,Number of Drug Overdose Deaths,4808,California,6 2017
3969,CA,2017,3.0,Number of Drug Overdose Deaths,4721,California,3 2017
3982,CA,2017,5.0,Number of Drug Overdose Deaths,4761,California,5 2017
3993,CA,2017,11.0,Number of Drug Overdose Deaths,5059,California,11 2017
4004,CA,2017,10.0,Number of Drug Overdose Deaths,5078,California,10 2017
4010,CA,2017,9.0,Number of Drug Overdose Deaths,4972,California,9 2017
4028,CA,2018,4.0,Number of Drug Overdose Deaths,5201,California,4 2018
4042,CA,2018,8.0,Number of Drug Overdose Deaths,5289,California,8 2018
4055,CA,2018,12.0,Number of Drug Overdose Deaths,5494,California,12 2018
4066,CA,2018,2.0,Number of Drug Overdose Deaths,5174,California,2 2018
4078,CA,2018,1.0,Number of Drug Overdose Deaths,5092,California,1 2018
4089,CA,2018,7.0,Number of Drug Overdose Deaths,5209,California,7 2018
4102,CA,2018,6.0,Number of Drug Overdose Deaths,5192,California,6 2018
4114,CA,2018,3.0,Number of Drug Overdose Deaths,5195,California,3 2018
4127,CA,2018,5.0,Number of Drug Overdose Deaths,5164,California,5 2018
4139,CA,2018,11.0,Number of Drug Overdose Deaths,5400,California,11 2018
4146,CA,2018,10.0,Number of Drug Overdose Deaths,5370,California,10 2018
4156,CA,2018,9.0,Number of Drug Overdose Deaths,5341,California,9 2018
4168,CA,2019,4.0,Number of Drug Overdose Deaths,5700,California,4 2019
4182,CA,2019,8.0,Number of Drug Overdose Deaths,6041,California,8 2019
4198,CA,2019,12.0,Number of Drug Overdose Deaths,6363,California,12 2019
4210,CA,2019,2.0,Number of Drug Overdose Deaths,5555,California,2 2019
4214,CA,2019,1.0,Number of Drug Overdose Deaths,5515,California,1 2019
4233,CA,2019,7.0,Number of Drug Overdose Deaths,5945,California,7 2019
4246,CA,2019,6.0,Number of Drug Overdose Deaths,5883,California,6 2019
4254,CA,2019,3.0,Number of Drug Overdose Deaths,5623,California,3 2019
4271,CA,2019,5.0,Number of Drug Overdose Deaths,5801,California,5 2019
4283,CA,2019,11.0,Number of Drug Overdose Deaths,6285,California,11 2019
4292,CA,2019,10.0,Number of Drug Overdose Deaths,6133,California,10 2019
4303,CA,2019,9.0,Number of Drug Overdose Deaths,6091,California,9 2019
4319,CA,2020,4.0,Number of Drug Overdose Deaths,6961,California,4 2020
4329,CA,2020,8.0,Number of Drug Overdose Deaths,8220,California,8 2020
4340,CA,2020,12.0,Number of Drug Overdose Deaths,9209,California,12 2020
4350,CA,2020,2.0,Number of Drug Overdose Deaths,6591,California,2 2020
4367,CA,2020,1.0,Number of Drug Overdose Deaths,6455,California,1 2020
4376,CA,2020,7.0,Number of Drug Overdose Deaths,7793,California,7 2020
4390,CA,2020,6.0,Number of Drug Overdose Deaths,7444,California,6 2020
4400,CA,2020,3.0,Number of Drug Overdose Deaths,6746,California,3 2020
4411,CA,2020,5.0,Number of Drug Overdose Deaths,7224,California,5 2020
4422,CA,2020,11.0,Number of Drug Overdose Deaths,8940,California,11 2020
4433,CA,2020,10.0,Number of Drug Overdose Deaths,8749,California,10 2020
4451,CA,2020,9.0,Number of Drug Overdose Deaths,8480,California,9 2020
4463,CA,2021,4.0,Number of Drug Overdose Deaths,10365,California,4 2021
4472,CA,2021,8.0,Number of Drug Overdose Deaths,10888,California,8 2021
4481,CA,2021,12.0,Number of Drug Overdose Deaths,11398,California,12 2021
4495,CA,2021,2.0,Number of Drug Overdose Deaths,9852,California,2 2021
4506,CA,2021,1.0,Number of Drug Overdose Deaths,9629,California,1 2021
4523,CA,2021,7.0,Number of Drug Overdose Deaths,10876,California,7 2021
4534,CA,2021,6.0,Number of Drug Overdose Deaths,10765,California,6 2021
4543,CA,2021,3.0,Number of Drug Overdose Deaths,10122,California,3 2021
4558,CA,2021,5.0,Number of Drug Overdose Deaths,10553,California,5 2021
4568,CA,2021,11.0,Number of Drug Overdose Deaths,11348,California,11 2021
4582,CA,2021,10.0,Number of Drug Overdose Deaths,11207,California,10 2021
4593,CA,2021,9.0,Number of Drug Overdose Deaths,11062,California,9 2021
4601,CA,2022,4.0,Number of Drug Overdose Deaths,11242,California,4 2022
4615,CA,2022,8.0,Number of Drug Overdose Deaths,9970,California,8 2022
4624,CA,2022,2.0,Number of Drug Overdose Deaths,11393,California,2 2022
4638,CA,2022,1.0,Number of Drug Overdose Deaths,11326,California,1 2022
4649,CA,2022,7.0,Number of Drug Overdose Deaths,10500,California,7 2022
4667,CA,2022,6.0,Number of Drug Overdose Deaths,10854,California,6 2022
4675,CA,2022,3.0,Number of Drug Overdose Deaths,11309,California,3 2022
4691,CA,2022,5.0,Number of Drug Overdose Deaths,11075,California,5 2022
4697,CO,2015,4.0,Number of Drug Overdose Deaths,950,Colorado,4 2015
4714,CO,2015,8.0,Number of Drug Overdose Deaths,928,Colorado,8 2015
4717,CO,2015,12.0,Number of Drug Overdose Deaths,913,Colorado,12 2015
4738,CO,2015,2.0,Number of Drug Overdose Deaths,932,Colorado,2 2015
4751,CO,2015,1.0,Number of Drug Overdose Deaths,923,Colorado,1 2015
4763,CO,2015,7.0,Number of Drug Overdose Deaths,918,Colorado,7 2015
4771,CO,2015,6.0,Number of Drug Overdose Deaths,921,Colorado,6 2015
4781,CO,2015,3.0,Number of Drug Overdose Deaths,939,Colorado,3 2015
4797,CO,2015,5.0,Number of Drug Overdose Deaths,927,Colorado,5 2015
4803,CO,2015,11.0,Number of Drug Overdose Deaths,908,Colorado,11 2015
4821,CO,2015,10.0,Number of Drug Overdose Deaths,915,Colorado,10 2015
4824,CO,2015,9.0,Number of Drug Overdose Deaths,917,Colorado,9 2015
4843,CO,2016,4.0,Number of Drug Overdose Deaths,894,Colorado,4 2016
4858,CO,2016,8.0,Number of Drug Overdose Deaths,934,Colorado,8 2016
4863,CO,2016,12.0,Number of Drug Overdose Deaths,965,Colorado,12 2016
4879,CO,2016,2.0,Number of Drug Overdose Deaths,912,Colorado,2 2016
4894,CO,2016,1.0,Number of Drug Overdose Deaths,913,Colorado,1 2016
4903,CO,2016,7.0,Number of Drug Overdose Deaths,928,Colorado,7 2016
4918,CO,2016,6.0,Number of Drug Overdose Deaths,935,Colorado,6 2016
4929,CO,2016,3.0,Number of Drug Overdose Deaths,908,Colorado,3 2016
4940,CO,2016,5.0,Number of Drug Overdose Deaths,915,Colorado,5 2016
4951,CO,2016,11.0,Number of Drug Overdose Deaths,952,Colorado,11 2016
4965,CO,2016,10.0,Number of Drug Overdose Deaths,948,Colorado,10 2016
4977,CO,2016,9.0,Number of Drug Overdose Deaths,933,Colorado,9 2016
4990,CO,2017,4.0,Number of Drug Overdose Deaths,989,Colorado,4 2017
5003,CO,2017,8.0,Number of Drug Overdose Deaths,1019,Colorado,8 2017
5015,CO,2017,12.0,Number of Drug Overdose Deaths,1040,Colorado,12 2017
5025,CO,2017,2.0,Number of Drug Overdose Deaths,967,Colorado,2 2017
5039,CO,2017,1.0,Number of Drug Overdose Deaths,977,Colorado,1 2017
5050,CO,2017,7.0,Number of Drug Overdose Deaths,1013,Colorado,7 2017
5057,CO,2017,6.0,Number of Drug Overdose Deaths,997,Colorado,6 2017
5073,CO,2017,3.0,Number of Drug Overdose Deaths,964,Colorado,3 2017
5086,CO,2017,5.0,Number of Drug Overdose Deaths,983,Colorado,5 2017
5097,CO,2017,11.0,Number of Drug Overdose Deaths,1046,Colorado,11 2017
5108,CO,2017,10.0,Number of Drug Overdose Deaths,1027,Colorado,10 2017
5114,CO,2017,9.0,Number of Drug Overdose Deaths,1024,Colorado,9 2017
5132,CO,2018,4.0,Number of Drug Overdose Deaths,1048,Colorado,4 2018
5146,CO,2018,8.0,Number of Drug Overdose Deaths,1027,Colorado,8 2018
5159,CO,2018,12.0,Number of Drug Overdose Deaths,1004,Colorado,12 2018
5170,CO,2018,2.0,Number of Drug Overdose Deaths,1053,Colorado,2 2018
5182,CO,2018,1.0,Number of Drug Overdose Deaths,1048,Colorado,1 2018
5193,CO,2018,7.0,Number of Drug Overdose Deaths,1035,Colorado,7 2018
5206,CO,2018,6.0,Number of Drug Overdose Deaths,1035,Colorado,6 2018
5218,CO,2018,3.0,Number of Drug Overdose Deaths,1068,Colorado,3 2018
5231,CO,2018,5.0,Number of Drug Overdose Deaths,1058,Colorado,5 2018
5243,CO,2018,11.0,Number of Drug Overdose Deaths,991,Colorado,11 2018
5250,CO,2018,10.0,Number of Drug Overdose Deaths,1018,Colorado,10 2018
5260,CO,2018,9.0,Number of Drug Overdose Deaths,1017,Colorado,9 2018
5272,CO,2019,4.0,Number of Drug Overdose Deaths,994,Colorado,4 2019
5286,CO,2019,8.0,Number of Drug Overdose Deaths,1017,Colorado,8 2019
5302,CO,2019,12.0,Number of Drug Overdose Deaths,1100,Colorado,12 2019
5314,CO,2019,2.0,Number of Drug Overdose Deaths,999,Colorado,2 2019
5318,CO,2019,1.0,Number of Drug Overdose Deaths,992,Colorado,1 2019
5337,CO,2019,7.0,Number of Drug Overdose Deaths,1008,Colorado,7 2019
5350,CO,2019,6.0,Number of Drug Overdose Deaths,1007,Colorado,6 2019
5358,CO,2019,3.0,Number of Drug Overdose Deaths,989,Colorado,3 2019
5375,CO,2019,5.0,Number of Drug Overdose Deaths,992,Colorado,5 2019
5387,CO,2019,11.0,Number of Drug Overdose Deaths,1072,Colorado,11 2019
5396,CO,2019,10.0,Number of Drug Overdose Deaths,1054,Colorado,10 2019
5407,CO,2019,9.0,Number of Drug Overdose Deaths,1038,Colorado,9 2019
5423,CO,2020,4.0,Number of Drug Overdose Deaths,1230,Colorado,4 2020
5433,CO,2020,8.0,Number of Drug Overdose Deaths,1438,Colorado,8 2020
5444,CO,2020,12.0,Number of Drug Overdose Deaths,1512,Colorado,12 2020
5454,CO,2020,2.0,Number of Drug Overdose Deaths,1131,Colorado,2 2020
5471,CO,2020,1.0,Number of Drug Overdose Deaths,1120,Colorado,1 2020
5480,CO,2020,7.0,Number of Drug Overdose Deaths,1375,Colorado,7 2020
5494,CO,2020,6.0,Number of Drug Overdose Deaths,1321,Colorado,6 2020
5504,CO,2020,3.0,Number of Drug Overdose Deaths,1174,Colorado,3 2020
5515,CO,2020,5.0,Number of Drug Overdose Deaths,1296,Colorado,5 2020
5526,CO,2020,11.0,Number of Drug Overdose Deaths,1519,Colorado,11 2020
5537,CO,2020,10.0,Number of Drug Overdose Deaths,1490,Colorado,10 2020
5555,CO,2020,9.0,Number of Drug Overdose Deaths,1479,Colorado,9 2020
5567,CO,2021,4.0,Number of Drug Overdose Deaths,1654,Colorado,4 2021
5576,CO,2021,8.0,Number of Drug Overdose Deaths,1785,Colorado,8 2021
5585,CO,2021,12.0,Number of Drug Overdose Deaths,1917,Colorado,12 2021
5599,CO,2021,2.0,Number of Drug Overdose Deaths,1583,Colorado,2 2021
5610,CO,2021,1.0,Number of Drug Overdose Deaths,1557,Colorado,1 2021
5627,CO,2021,7.0,Number of Drug Overdose Deaths,1763,Colorado,7 2021
5638,CO,2021,6.0,Number of Drug Overdose Deaths,1738,Colorado,6 2021
5647,CO,2021,3.0,Number of Drug Overdose Deaths,1632,Colorado,3 2021
5662,CO,2021,5.0,Number of Drug Overdose Deaths,1677,Colorado,5 2021
5672,CO,2021,11.0,Number of Drug Overdose Deaths,1887,Colorado,11 2021
5686,CO,2021,10.0,Number of Drug Overdose Deaths,1866,Colorado,10 2021
5697,CO,2021,9.0,Number of Drug Overdose Deaths,1830,Colorado,9 2021
5705,CO,2022,4.0,Number of Drug Overdose Deaths,1911,Colorado,4 2022
5719,CO,2022,8.0,Number of Drug Overdose Deaths,1811,Colorado,8 2022
5728,CO,2022,2.0,Number of Drug Overdose Deaths,1960,Colorado,2 2022
5742,CO,2022,1.0,Number of Drug Overdose Deaths,1932,Colorado,1 2022
5753,CO,2022,7.0,Number of Drug Overdose Deaths,1841,Colorado,7 2022
5771,CO,2022,6.0,Number of Drug Overdose Deaths,1859,Colorado,6 2022
5779,CO,2022,3.0,Number of Drug Overdose Deaths,1933,Colorado,3 2022
5795,CO,2022,5.0,Number of Drug Overdose Deaths,1905,Colorado,5 2022
5801,CT,2015,4.0,Number of Drug Overdose Deaths,650,Connecticut,4 2015
5818,CT,2015,8.0,Number of Drug Overdose Deaths,728,Connecticut,8 2015
5821,CT,2015,12.0,Number of Drug Overdose Deaths,799,Connecticut,12 2015
5842,CT,2015,2.0,Number of Drug Overdose Deaths,633,Connecticut,2 2015
5855,CT,2015,1.0,Number of Drug Overdose Deaths,631,Connecticut,1 2015
5867,CT,2015,7.0,Number of Drug Overdose Deaths,722,Connecticut,7 2015
5875,CT,2015,6.0,Number of Drug Overdose Deaths,670,Connecticut,6 2015
5885,CT,2015,3.0,Number of Drug Overdose Deaths,639,Connecticut,3 2015
5901,CT,2015,5.0,Number of Drug Overdose Deaths,652,Connecticut,5 2015
5907,CT,2015,11.0,Number of Drug Overdose Deaths,800,Connecticut,11 2015
5925,CT,2015,10.0,Number of Drug Overdose Deaths,779,Connecticut,10 2015
5928,CT,2015,9.0,Number of Drug Overdose Deaths,748,Connecticut,9 2015
5947,CT,2016,4.0,Number of Drug Overdose Deaths,869,Connecticut,4 2016
5962,CT,2016,8.0,Number of Drug Overdose Deaths,928,Connecticut,8 2016
5967,CT,2016,12.0,Number of Drug Overdose Deaths,974,Connecticut,12 2016
5983,CT,2016,2.0,Number of Drug Overdose Deaths,836,Connecticut,2 2016
5998,CT,2016,1.0,Number of Drug Overdose Deaths,824,Connecticut,1 2016
6007,CT,2016,7.0,Number of Drug Overdose Deaths,906,Connecticut,7 2016
6022,CT,2016,6.0,Number of Drug Overdose Deaths,909,Connecticut,6 2016
6033,CT,2016,3.0,Number of Drug Overdose Deaths,849,Connecticut,3 2016
6044,CT,2016,5.0,Number of Drug Overdose Deaths,895,Connecticut,5 2016
6055,CT,2016,11.0,Number of Drug Overdose Deaths,939,Connecticut,11 2016
6069,CT,2016,10.0,Number of Drug Overdose Deaths,918,Connecticut,10 2016
6081,CT,2016,9.0,Number of Drug Overdose Deaths,929,Connecticut,9 2016
6094,CT,2017,4.0,Number of Drug Overdose Deaths,1018,Connecticut,4 2017
6107,CT,2017,8.0,Number of Drug Overdose Deaths,1081,Connecticut,8 2017
6119,CT,2017,12.0,Number of Drug Overdose Deaths,1080,Connecticut,12 2017
6129,CT,2017,2.0,Number of Drug Overdose Deaths,994,Connecticut,2 2017
6143,CT,2017,1.0,Number of Drug Overdose Deaths,985,Connecticut,1 2017
6154,CT,2017,7.0,Number of Drug Overdose Deaths,1074,Connecticut,7 2017
6161,CT,2017,6.0,Number of Drug Overdose Deaths,1056,Connecticut,6 2017
6177,CT,2017,3.0,Number of Drug Overdose Deaths,1019,Connecticut,3 2017
6190,CT,2017,5.0,Number of Drug Overdose Deaths,1046,Connecticut,5 2017
6201,CT,2017,11.0,Number of Drug Overdose Deaths,1066,Connecticut,11 2017
6212,CT,2017,10.0,Number of Drug Overdose Deaths,1092,Connecticut,10 2017
6218,CT,2017,9.0,Number of Drug Overdose Deaths,1083,Connecticut,9 2017
6236,CT,2018,4.0,Number of Drug Overdose Deaths,1065,Connecticut,4 2018
6250,CT,2018,8.0,Number of Drug Overdose Deaths,1063,Connecticut,8 2018
6263,CT,2018,12.0,Number of Drug Overdose Deaths,1070,Connecticut,12 2018
6274,CT,2018,2.0,Number of Drug Overdose Deaths,1058,Connecticut,2 2018
6286,CT,2018,1.0,Number of Drug Overdose Deaths,1053,Connecticut,1 2018
6297,CT,2018,7.0,Number of Drug Overdose Deaths,1066,Connecticut,7 2018
6310,CT,2018,6.0,Number of Drug Overdose Deaths,1069,Connecticut,6 2018
6322,CT,2018,3.0,Number of Drug Overdose Deaths,1065,Connecticut,3 2018
6335,CT,2018,5.0,Number of Drug Overdose Deaths,1052,Connecticut,5 2018
6347,CT,2018,11.0,Number of Drug Overdose Deaths,1097,Connecticut,11 2018
6354,CT,2018,10.0,Number of Drug Overdose Deaths,1081,Connecticut,10 2018
6364,CT,2018,9.0,Number of Drug Overdose Deaths,1083,Connecticut,9 2018
6376,CT,2019,4.0,Number of Drug Overdose Deaths,1080,Connecticut,4 2019
6390,CT,2019,8.0,Number of Drug Overdose Deaths,1183,Connecticut,8 2019
6406,CT,2019,12.0,Number of Drug Overdose Deaths,1231,Connecticut,12 2019
6418,CT,2019,2.0,Number of Drug Overdose Deaths,1080,Connecticut,2 2019
6422,CT,2019,1.0,Number of Drug Overdose Deaths,1087,Connecticut,1 2019
6441,CT,2019,7.0,Number of Drug Overdose Deaths,1130,Connecticut,7 2019
6454,CT,2019,6.0,Number of Drug Overdose Deaths,1102,Connecticut,6 2019
6462,CT,2019,3.0,Number of Drug Overdose Deaths,1074,Connecticut,3 2019
6479,CT,2019,5.0,Number of Drug Overdose Deaths,1093,Connecticut,5 2019
6491,CT,2019,11.0,Number of Drug Overdose Deaths,1197,Connecticut,11 2019
6500,CT,2019,10.0,Number of Drug Overdose Deaths,1189,Connecticut,10 2019
6511,CT,2019,9.0,Number of Drug Overdose Deaths,1185,Connecticut,9 2019
6527,CT,2020,4.0,Number of Drug Overdose Deaths,1333,Connecticut,4 2020
6537,CT,2020,8.0,Number of Drug Overdose Deaths,1324,Connecticut,8 2020
6548,CT,2020,12.0,Number of Drug Overdose Deaths,1385,Connecticut,12 2020
6558,CT,2020,2.0,Number of Drug Overdose Deaths,1276,Connecticut,2 2020
6575,CT,2020,1.0,Number of Drug Overdose Deaths,1263,Connecticut,1 2020
6584,CT,2020,7.0,Number of Drug Overdose Deaths,1362,Connecticut,7 2020
6598,CT,2020,6.0,Number of Drug Overdose Deaths,1348,Connecticut,6 2020
6608,CT,2020,3.0,Number of Drug Overdose Deaths,1288,Connecticut,3 2020
6619,CT,2020,5.0,Number of Drug Overdose Deaths,1348,Connecticut,5 2020
6630,CT,2020,11.0,Number of Drug Overdose Deaths,1368,Connecticut,11 2020
6641,CT,2020,10.0,Number of Drug Overdose Deaths,1364,Connecticut,10 2020
6659,CT,2020,9.0,Number of Drug Overdose Deaths,1353,Connecticut,9 2020
6671,CT,2021,4.0,Number of Drug Overdose Deaths,1418,Connecticut,4 2021
6680,CT,2021,8.0,Number of Drug Overdose Deaths,1510,Connecticut,8 2021
6689,CT,2021,12.0,Number of Drug Overdose Deaths,1562,Connecticut,12 2021
6703,CT,2021,2.0,Number of Drug Overdose Deaths,1417,Connecticut,2 2021
6714,CT,2021,1.0,Number of Drug Overdose Deaths,1393,Connecticut,1 2021
6731,CT,2021,7.0,Number of Drug Overdose Deaths,1461,Connecticut,7 2021
6742,CT,2021,6.0,Number of Drug Overdose Deaths,1449,Connecticut,6 2021
6751,CT,2021,3.0,Number of Drug Overdose Deaths,1432,Connecticut,3 2021
6766,CT,2021,5.0,Number of Drug Overdose Deaths,1435,Connecticut,5 2021
6776,CT,2021,11.0,Number of Drug Overdose Deaths,1566,Connecticut,11 2021
6790,CT,2021,10.0,Number of Drug Overdose Deaths,1541,Connecticut,10 2021
6801,CT,2021,9.0,Number of Drug Overdose Deaths,1525,Connecticut,9 2021
6809,CT,2022,4.0,Number of Drug Overdose Deaths,1538,Connecticut,4 2022
6823,CT,2022,8.0,Number of Drug Overdose Deaths,1424,Connecticut,8 2022
6832,CT,2022,2.0,Number of Drug Overdose Deaths,1538,Connecticut,2 2022
6846,CT,2022,1.0,Number of Drug Overdose Deaths,1547,Connecticut,1 2022
6857,CT,2022,7.0,Number of Drug Overdose Deaths,1464,Connecticut,7 2022
6875,CT,2022,6.0,Number of Drug Overdose Deaths,1506,Connecticut,6 2022
6883,CT,2022,3.0,Number of Drug Overdose Deaths,1537,Connecticut,3 2022
6899,CT,2022,5.0,Number of Drug Overdose Deaths,1523,Connecticut,5 2022
6905,DC,2015,4.0,Number of Drug Overdose Deaths,113,District of Columbia,4 2015
6922,DC,2015,8.0,Number of Drug Overdose Deaths,115,District of Columbia,8 2015
6925,DC,2015,12.0,Number of Drug Overdose Deaths,144,District of Columbia,12 2015
6946,DC,2015,2.0,Number of Drug Overdose Deaths,113,District of Columbia,2 2015
6959,DC,2015,1.0,Number of Drug Overdose Deaths,113,District of Columbia,1 2015
6971,DC,2015,7.0,Number of Drug Overdose Deaths,114,District of Columbia,7 2015
6979,DC,2015,6.0,Number of Drug Overdose Deaths,119,District of Columbia,6 2015
