,state,year,month,indicator,overdose_deaths,state_name,Date_Month_Year
3454,AZ,2021,5,Number of Drug Overdose Deaths,"2,777",Arizona,5 2021
3464,AZ,2021,11,Number of Drug Overdose Deaths,"2,721",Arizona,11 2021
3478,AZ,2021,10,Number of Drug Overdose Deaths,"2,728",Arizona,10 2021
3489,AZ,2021,9,Number of Drug Overdose Deaths,"2,712",Arizona,9 2021
3497,AZ,2022,4,Number of Drug Overdose Deaths,"2,748",Arizona,4 2022
3511,AZ,2022,8,Number of Drug Overdose Deaths,"2,731",Arizona,8 2022
3520,AZ,2022,2,Number of Drug Overdose Deaths,"2,770",Arizona,2 2022
3534,AZ,2022,1,Number of Drug Overdose Deaths,"2,772",Arizona,1 2022
3545,AZ,2022,7,Number of Drug Overdose Deaths,"2,774",Arizona,7 2022
3563,AZ,2022,6,Number of Drug Overdose Deaths,"2,678",Arizona,6 2022
3571,AZ,2022,3,Number of Drug Overdose Deaths,"2,768",Arizona,3 2022
3587,AZ,2022,5,Number of Drug Overdose Deaths,"2,698",Arizona,5 2022
3593,CA,2015,4,Number of Drug Overdose Deaths,"4,625",California,4 2015
3610,CA,2015,8,Number of Drug Overdose Deaths,"4,670",California,8 2015
3613,CA,2015,12,Number of Drug Overdose Deaths,"4,762",California,12 2015
3634,CA,2015,2,Number of Drug Overdose Deaths,"4,616",California,2 2015
3647,CA,2015,1,Number of Drug Overdose Deaths,"4,603",California,1 2015
3659,CA,2015,7,Number of Drug Overdose Deaths,"4,628",California,7 2015
3667,CA,2015,6,Number of Drug Overdose Deaths,"4,604",California,6 2015
3677,CA,2015,3,Number of Drug Overdose Deaths,"4,608",California,3 2015
3693,CA,2015,5,Number of Drug Overdose Deaths,"4,607",California,5 2015
3699,CA,2015,11,Number of Drug Overdose Deaths,"4,747",California,11 2015
3717,CA,2015,10,Number of Drug Overdose Deaths,"4,784",California,10 2015
3720,CA,2015,9,Number of Drug Overdose Deaths,"4,747",California,9 2015
3739,CA,2016,4,Number of Drug Overdose Deaths,"4,795",California,4 2016
3754,CA,2016,8,Number of Drug Overdose Deaths,"4,791",California,8 2016
3759,CA,2016,12,Number of Drug Overdose Deaths,"4,755",California,12 2016
3775,CA,2016,2,Number of Drug Overdose Deaths,"4,745",California,2 2016
3790,CA,2016,1,Number of Drug Overdose Deaths,"4,745",California,1 2016
3799,CA,2016,7,Number of Drug Overdose Deaths,"4,816",California,7 2016
3814,CA,2016,6,Number of Drug Overdose Deaths,"4,844",California,6 2016
3825,CA,2016,3,Number of Drug Overdose Deaths,"4,768",California,3 2016
3836,CA,2016,5,Number of Drug Overdose Deaths,"4,811",California,5 2016
3847,CA,2016,11,Number of Drug Overdose Deaths,"4,709",California,11 2016
3861,CA,2016,10,Number of Drug Overdose Deaths,"4,659",California,10 2016
3873,CA,2016,9,Number of Drug Overdose Deaths,"4,716",California,9 2016
3886,CA,2017,4,Number of Drug Overdose Deaths,"4,714",California,4 2017
3899,CA,2017,8,Number of Drug Overdose Deaths,"4,900",California,8 2017
3911,CA,2017,12,Number of Drug Overdose Deaths,"5,028",California,12 2017
3921,CA,2017,2,Number of Drug Overdose Deaths,"4,724",California,2 2017
3935,CA,2017,1,Number of Drug Overdose Deaths,"4,771",California,1 2017
3946,CA,2017,7,Number of Drug Overdose Deaths,"4,870",California,7 2017
3953,CA,2017,6,Number of Drug Overdose Deaths,"4,808",California,6 2017
3969,CA,2017,3,Number of Drug Overdose Deaths,"4,721",California,3 2017
3982,CA,2017,5,Number of Drug Overdose Deaths,"4,761",California,5 2017
3993,CA,2017,11,Number of Drug Overdose Deaths,"5,059",California,11 2017
4004,CA,2017,10,Number of Drug Overdose Deaths,"5,078",California,10 2017
4010,CA,2017,9,Number of Drug Overdose Deaths,"4,972",California,9 2017
4028,CA,2018,4,Number of Drug Overdose Deaths,"5,201",California,4 2018
4042,CA,2018,8,Number of Drug Overdose Deaths,"5,289",California,8 2018
4055,CA,2018,12,Number of Drug Overdose Deaths,"5,494",California,12 2018
4066,CA,2018,2,Number of Drug Overdose Deaths,"5,174",California,2 2018
4078,CA,2018,1,Number of Drug Overdose Deaths,"5,092",California,1 2018
4089,CA,2018,7,Number of Drug Overdose Deaths,"5,209",California,7 2018
4102,CA,2018,6,Number of Drug Overdose Deaths,"5,192",California,6 2018
4114,CA,2018,3,Number of Drug Overdose Deaths,"5,195",California,3 2018
4127,CA,2018,5,Number of Drug Overdose Deaths,"5,164",California,5 2018
4139,CA,2018,11,Number of Drug Overdose Deaths,"5,400",California,11 2018
4146,CA,2018,10,Number of Drug Overdose Deaths,"5,370",California,10 2018
4156,CA,2018,9,Number of Drug Overdose Deaths,"5,341",California,9 2018
4168,CA,2019,4,Number of Drug Overdose Deaths,"5,700",California,4 2019
4182,CA,2019,8,Number of Drug Overdose Deaths,"6,041",California,8 2019
4198,CA,2019,12,Number of Drug Overdose Deaths,"6,363",California,12 2019
4210,CA,2019,2,Number of Drug Overdose Deaths,"5,555",California,2 2019
4214,CA,2019,1,Number of Drug Overdose Deaths,"5,515",California,1 2019
4233,CA,2019,7,Number of Drug Overdose Deaths,"5,945",California,7 2019
4246,CA,2019,6,Number of Drug Overdose Deaths,"5,883",California,6 2019
4254,CA,2019,3,Number of Drug Overdose Deaths,"5,623",California,3 2019
4271,CA,2019,5,Number of Drug Overdose Deaths,"5,801",California,5 2019
4283,CA,2019,11,Number of Drug Overdose Deaths,"6,285",California,11 2019
4292,CA,2019,10,Number of Drug Overdose Deaths,"6,133",California,10 2019
4303,CA,2019,9,Number of Drug Overdose Deaths,"6,091",California,9 2019
4319,CA,2020,4,Number of Drug Overdose Deaths,"6,961",California,4 2020
4329,CA,2020,8,Number of Drug Overdose Deaths,"8,220",California,8 2020
4340,CA,2020,12,Number of Drug Overdose Deaths,"9,209",California,12 2020
4350,CA,2020,2,Number of Drug Overdose Deaths,"6,591",California,2 2020
4367,CA,2020,1,Number of Drug Overdose Deaths,"6,455",California,1 2020
4376,CA,2020,7,Number of Drug Overdose Deaths,"7,793",California,7 2020
4390,CA,2020,6,Number of Drug Overdose Deaths,"7,444",California,6 2020
4400,CA,2020,3,Number of Drug Overdose Deaths,"6,746",California,3 2020
4411,CA,2020,5,Number of Drug Overdose Deaths,"7,224",California,5 2020
4422,CA,2020,11,Number of Drug Overdose Deaths,"8,940",California,11 2020
4433,CA,2020,10,Number of Drug Overdose Deaths,"8,749",California,10 2020
4451,CA,2020,9,Number of Drug Overdose Deaths,"8,480",California,9 2020
4463,CA,2021,4,Number of Drug Overdose Deaths,"10,365",California,4 2021
4472,CA,2021,8,Number of Drug Overdose Deaths,"10,888",California,8 2021
4481,CA,2021,12,Number of Drug Overdose Deaths,"11,398",California,12 2021
4495,CA,2021,2,Number of Drug Overdose Deaths,"9,852",California,2 2021
4506,CA,2021,1,Number of Drug Overdose Deaths,"9,629",California,1 2021
4523,CA,2021,7,Number of Drug Overdose Deaths,"10,876",California,7 2021
4534,CA,2021,6,Number of Drug Overdose Deaths,"10,765",California,6 2021
4543,CA,2021,3,Number of Drug Overdose Deaths,"10,122",California,3 2021
4558,CA,2021,5,Number of Drug Overdose Deaths,"10,553",California,5 2021
4568,CA,2021,11,Number of Drug Overdose Deaths,"11,348",California,11 2021
4582,CA,2021,10,Number of Drug Overdose Deaths,"11,207",California,10 2021
4593,CA,2021,9,Number of Drug Overdose Deaths,"11,062",California,9 2021
4601,CA,2022,4,Number of Drug Overdose Deaths,"11,242",California,4 2022
4615,CA,2022,8,Number of Drug Overdose Deaths,"9,970",California,8 2022
4624,CA,2022,2,Number of Drug Overdose Deaths,"11,393",California,2 2022
4638,CA,2022,1,Number of Drug Overdose Deaths,"11,326",California,1 2022
4649,CA,2022,7,Number of Drug Overdose Deaths,"10,500",California,7 2022
4667,CA,2022,6,Number of Drug Overdose Deaths,"10,854",California,6 2022
4675,CA,2022,3,Number of Drug Overdose Deaths,"11,309",California,3 2022
4691,CA,2022,5,Number of Drug Overdose Deaths,"11,075",California,5 2022
4697,CO,2015,4,Number of Drug Overdose Deaths,950,Colorado,4 2015
4714,CO,2015,8,Number of Drug Overdose Deaths,928,Colorado,8 2015
4717,CO,2015,12,Number of Drug Overdose Deaths,913,Colorado,12 2015
4738,CO,2015,2,Number of Drug Overdose Deaths,932,Colorado,2 2015
4751,CO,2015,1,Number of Drug Overdose Deaths,923,Colorado,1 2015
4763,CO,2015,7,Number of Drug Overdose Deaths,918,Colorado,7 2015
4771,CO,2015,6,Number of Drug Overdose Deaths,921,Colorado,6 2015
4781,CO,2015,3,Number of Drug Overdose Deaths,939,Colorado,3 2015
4797,CO,2015,5,Number of Drug Overdose Deaths,927,Colorado,5 2015
4803,CO,2015,11,Number of Drug Overdose Deaths,908,Colorado,11 2015
4821,CO,2015,10,Number of Drug Overdose Deaths,915,Colorado,10 2015
4824,CO,2015,9,Number of Drug Overdose Deaths,917,Colorado,9 2015
4843,CO,2016,4,Number of Drug Overdose Deaths,894,Colorado,4 2016
4858,CO,2016,8,Number of Drug Overdose Deaths,934,Colorado,8 2016
4863,CO,2016,12,Number of Drug Overdose Deaths,965,Colorado,12 2016
4879,CO,2016,2,Number of Drug Overdose Deaths,912,Colorado,2 2016
4894,CO,2016,1,Number of Drug Overdose Deaths,913,Colorado,1 2016
4903,CO,2016,7,Number of Drug Overdose Deaths,928,Colorado,7 2016
4918,CO,2016,6,Number of Drug Overdose Deaths,935,Colorado,6 2016
4929,CO,2016,3,Number of Drug Overdose Deaths,908,Colorado,3 2016
4940,CO,2016,5,Number of Drug Overdose Deaths,915,Colorado,5 2016
4951,CO,2016,11,Number of Drug Overdose Deaths,952,Colorado,11 2016
4965,CO,2016,10,Number of Drug Overdose Deaths,948,Colorado,10 2016
4977,CO,2016,9,Number of Drug Overdose Deaths,933,Colorado,9 2016
4990,CO,2017,4,Number of Drug Overdose Deaths,989,Colorado,4 2017
5003,CO,2017,8,Number of Drug Overdose Deaths,"1,019",Colorado,8 2017
5015,CO,2017,12,Number of Drug Overdose Deaths,"1,040",Colorado,12 2017
5025,CO,2017,2,Number of Drug Overdose Deaths,967,Colorado,2 2017
5039,CO,2017,1,Number of Drug Overdose Deaths,977,Colorado,1 2017
5050,CO,2017,7,Number of Drug Overdose Deaths,"1,013",Colorado,7 2017
5057,CO,2017,6,Number of Drug Overdose Deaths,997,Colorado,6 2017
5073,CO,2017,3,Number of Drug Overdose Deaths,964,Colorado,3 2017
5086,CO,2017,5,Number of Drug Overdose Deaths,983,Colorado,5 2017
5097,CO,2017,11,Number of Drug Overdose Deaths,"1,046",Colorado,11 2017
5108,CO,2017,10,Number of Drug Overdose Deaths,"1,027",Colorado,10 2017
5114,CO,2017,9,Number of Drug Overdose Deaths,"1,024",Colorado,9 2017
5132,CO,2018,4,Number of Drug Overdose Deaths,"1,048",Colorado,4 2018
5146,CO,2018,8,Number of Drug Overdose Deaths,"1,027",Colorado,8 2018
5159,CO,2018,12,Number of Drug Overdose Deaths,"1,004",Colorado,12 2018
5170,CO,2018,2,Number of Drug Overdose Deaths,"1,053",Colorado,2 2018
5182,CO,2018,1,Number of Drug Overdose Deaths,"1,048",Colorado,1 2018
5193,CO,2018,7,Number of Drug Overdose Deaths,"1,035",Colorado,7 2018
5206,CO,2018,6,Number of Drug Overdose Deaths,"1,035",Colorado,6 2018
5218,CO,2018,3,Number of Drug Overdose Deaths,"1,068",Colorado,3 2018
5231,CO,2018,5,Number of Drug Overdose Deaths,"1,058",Colorado,5 2018
5243,CO,2018,11,Number of Drug Overdose Deaths,991,Colorado,11 2018
5250,CO,2018,10,Number of Drug Overdose Deaths,"1,018",Colorado,10 2018
5260,CO,2018,9,Number of Drug Overdose Deaths,"1,017",Colorado,9 2018
5272,CO,2019,4,Number of Drug Overdose Deaths,994,Colorado,4 2019
5286,CO,2019,8,Number of Drug Overdose Deaths,"1,017",Colorado,8 2019
5302,CO,2019,12,Number of Drug Overdose Deaths,"1,100",Colorado,12 2019
5314,CO,2019,2,Number of Drug Overdose Deaths,999,Colorado,2 2019
5318,CO,2019,1,Number of Drug Overdose Deaths,992,Colorado,1 2019
5337,CO,2019,7,Number of Drug Overdose Deaths,"1,008",Colorado,7 2019
5350,CO,2019,6,Number of Drug Overdose Deaths,"1,007",Colorado,6 2019
5358,CO,2019,3,Number of Drug Overdose Deaths,989,Colorado,3 2019
5375,CO,2019,5,Number of Drug Overdose Deaths,992,Colorado,5 2019
5387,CO,2019,11,Number of Drug Overdose Deaths,"1,072",Colorado,11 2019
5396,CO,2019,10,Number of Drug Overdose Deaths,"1,054",Colorado,10 2019
5407,CO,2019,9,Number of Drug Overdose Deaths,"1,038",Colorado,9 2019
5423,CO,2020,4,Number of Drug Overdose Deaths,"1,230",Colorado,4 2020
5433,CO,2020,8,Number of Drug Overdose Deaths,"1,438",Colorado,8 2020
5444,CO,2020,12,Number of Drug Overdose Deaths,"1,512",Colorado,12 2020
5454,CO,2020,2,Number of Drug Overdose Deaths,"1,131",Colorado,2 2020
5471,CO,2020,1,Number of Drug Overdose Deaths,"1,120",Colorado,1 2020
5480,CO,2020,7,Number of Drug Overdose Deaths,"1,375",Colorado,7 2020
5494,CO,2020,6,Number of Drug Overdose Deaths,"1,321",Colorado,6 2020
5504,CO,2020,3,Number of Drug Overdose Deaths,"1,174",Colorado,3 2020
5515,CO,2020,5,Number of Drug Overdose Deaths,"1,296",Colorado,5 2020
5526,CO,2020,11,Number of Drug Overdose Deaths,"1,519",Colorado,11 2020
5537,CO,2020,10,Number of Drug Overdose Deaths,"1,490",Colorado,10 2020
5555,CO,2020,9,Number of Drug Overdose Deaths,"1,479",Colorado,9 2020
5567,CO,2021,4,Number of Drug Overdose Deaths,"1,654",Colorado,4 2021
5576,CO,2021,8,Number of Drug Overdose Deaths,"1,785",Colorado,8 2021
5585,CO,2021,12,Number of Drug Overdose Deaths,"1,917",Colorado,12 2021
5599,CO,2021,2,Number of Drug Overdose Deaths,"1,583",Colorado,2 2021
5610,CO,2021,1,Number of Drug Overdose Deaths,"1,557",Colorado,1 2021
5627,CO,2021,7,Number of Drug Overdose Deaths,"1,763",Colorado,7 2021
5638,CO,2021,6,Number of Drug Overdose Deaths,"1,738",Colorado,6 2021
5647,CO,2021,3,Number of Drug Overdose Deaths,"1,632",Colorado,3 2021
5662,CO,2021,5,Number of Drug Overdose Deaths,"1,677",Colorado,5 2021
5672,CO,2021,11,Number of Drug Overdose Deaths,"1,887",Colorado,11 2021
5686,CO,2021,10,Number of Drug Overdose Deaths,"1,866",Colorado,10 2021
5697,CO,2021,9,Number of Drug Overdose Deaths,"1,830",Colorado,9 2021
5705,CO,2022,4,Number of Drug Overdose Deaths,"1,911",Colorado,4 2022
5719,CO,2022,8,Number of Drug Overdose Deaths,"1,811",Colorado,8 2022
5728,CO,2022,2,Number of Drug Overdose Deaths,"1,960",Colorado,2 2022
5742,CO,2022,1,Number of Drug Overdose Deaths,"1,932",Colorado,1 2022
5753,CO,2022,7,Number of Drug Overdose Deaths,"1,841",Colorado,7 2022
5771,CO,2022,6,Number of Drug Overdose Deaths,"1,859",Colorado,6 2022
5779,CO,2022,3,Number of Drug Overdose Deaths,"1,933",Colorado,3 2022
5795,CO,2022,5,Number of Drug Overdose Deaths,"1,905",Colorado,5 2022
5801,CT,2015,4,Number of Drug Overdose Deaths,650,Connecticut,4 2015
5818,CT,2015,8,Number of Drug Overdose Deaths,728,Connecticut,8 2015
5821,CT,2015,12,Number of Drug Overdose Deaths,799,Connecticut,12 2015
5842,CT,2015,2,Number of Drug Overdose Deaths,633,Connecticut,2 2015
5855,CT,2015,1,Number of Drug Overdose Deaths,631,Connecticut,1 2015
5867,CT,2015,7,Number of Drug Overdose Deaths,722,Connecticut,7 2015
5875,CT,2015,6,Number of Drug Overdose Deaths,670,Connecticut,6 2015
5885,CT,2015,3,Number of Drug Overdose Deaths,639,Connecticut,3 2015
5901,CT,2015,5,Number of Drug Overdose Deaths,652,Connecticut,5 2015
5907,CT,2015,11,Number of Drug Overdose Deaths,800,Connecticut,11 2015
5925,CT,2015,10,Number of Drug Overdose Deaths,779,Connecticut,10 2015
5928,CT,2015,9,Number of Drug Overdose Deaths,748,Connecticut,9 2015
5947,CT,2016,4,Number of Drug Overdose Deaths,869,Connecticut,4 2016
5962,CT,2016,8,Number of Drug Overdose Deaths,928,Connecticut,8 2016
5967,CT,2016,12,Number of Drug Overdose Deaths,974,Connecticut,12 2016
5983,CT,2016,2,Number of Drug Overdose Deaths,836,Connecticut,2 2016
5998,CT,2016,1,Number of Drug Overdose Deaths,824,Connecticut,1 2016
6007,CT,2016,7,Number of Drug Overdose Deaths,906,Connecticut,7 2016
6022,CT,2016,6,Number of Drug Overdose Deaths,909,Connecticut,6 2016
6033,CT,2016,3,Number of Drug Overdose Deaths,849,Connecticut,3 2016
6044,CT,2016,5,Number of Drug Overdose Deaths,895,Connecticut,5 2016
6055,CT,2016,11,Number of Drug Overdose Deaths,939,Connecticut,11 2016
6069,CT,2016,10,Number of Drug Overdose Deaths,918,Connecticut,10 2016
6081,CT,2016,9,Number of Drug Overdose Deaths,929,Connecticut,9 2016
6094,CT,2017,4,Number of Drug Overdose Deaths,"1,018",Connecticut,4 2017
6107,CT,2017,8,Number of Drug Overdose Deaths,"1,081",Connecticut,8 2017
6119,CT,2017,12,Number of Drug Overdose Deaths,"1,080",Connecticut,12 2017
6129,CT,2017,2,Number of Drug Overdose Deaths,994,Connecticut,2 2017
6143,CT,2017,1,Number of Drug Overdose Deaths,985,Connecticut,1 2017
6154,CT,2017,7,Number of Drug Overdose Deaths,"1,074",Connecticut,7 2017
6161,CT,2017,6,Number of Drug Overdose Deaths,"1,056",Connecticut,6 2017
6177,CT,2017,3,Number of Drug Overdose Deaths,"1,019",Connecticut,3 2017
6190,CT,2017,5,Number of Drug Overdose Deaths,"1,046",Connecticut,5 2017
6201,CT,2017,11,Number of Drug Overdose Deaths,"1,066",Connecticut,11 2017
6212,CT,2017,10,Number of Drug Overdose Deaths,"1,092",Connecticut,10 2017
6218,CT,2017,9,Number of Drug Overdose Deaths,"1,083",Connecticut,9 2017
6236,CT,2018,4,Number of Drug Overdose Deaths,"1,065",Connecticut,4 2018
6250,CT,2018,8,Number of Drug Overdose Deaths,"1,063",Connecticut,8 2018
6263,CT,2018,12,Number of Drug Overdose Deaths,"1,070",Connecticut,12 2018
6274,CT,2018,2,Number of Drug Overdose Deaths,"1,058",Connecticut,2 2018
6286,CT,2018,1,Number of Drug Overdose Deaths,"1,053",Connecticut,1 2018
6297,CT,2018,7,Number of Drug Overdose Deaths,"1,066",Connecticut,7 2018
6310,CT,2018,6,Number of Drug Overdose Deaths,"1,069",Connecticut,6 2018
6322,CT,2018,3,Number of Drug Overdose Deaths,"1,065",Connecticut,3 2018
6335,CT,2018,5,Number of Drug Overdose Deaths,"1,052",Connecticut,5 2018
6347,CT,2018,11,Number of Drug Overdose Deaths,"1,097",Connecticut,11 2018
6354,CT,2018,10,Number of Drug Overdose Deaths,"1,081",Connecticut,10 2018
6364,CT,2018,9,Number of Drug Overdose Deaths,"1,083",Connecticut,9 2018
6376,CT,2019,4,Number of Drug Overdose Deaths,"1,080",Connecticut,4 2019
6390,CT,2019,8,Number of Drug Overdose Deaths,"1,183",Connecticut,8 2019
6406,CT,2019,12,Number of Drug Overdose Deaths,"1,231",Connecticut,12 2019
6418,CT,2019,2,Number of Drug Overdose Deaths,"1,080",Connecticut,2 2019
6422,CT,2019,1,Number of Drug Overdose Deaths,"1,087",Connecticut,1 2019
6441,CT,2019,7,Number of Drug Overdose Deaths,"1,130",Connecticut,7 2019
6454,CT,2019,6,Number of Drug Overdose Deaths,"1,102",Connecticut,6 2019
6462,CT,2019,3,Number of Drug Overdose Deaths,"1,074",Connecticut,3 2019
6479,CT,2019,5,Number of Drug Overdose Deaths,"1,093",Connecticut,5 2019
6491,CT,2019,11,Number of Drug Overdose Deaths,"1,197",Connecticut,11 2019
6500,CT,2019,10,Number of Drug Overdose Deaths,"1,189",Connecticut,10 2019
6511,CT,2019,9,Number of Drug Overdose Deaths,"1,185",Connecticut,9 2019
6527,CT,2020,4,Number of Drug Overdose Deaths,"1,333",Connecticut,4 2020
6537,CT,2020,8,Number of Drug Overdose Deaths,"1,324",Connecticut,8 2020
6548,CT,2020,12,Number of Drug Overdose Deaths,"1,385",Connecticut,12 2020
6558,CT,2020,2,Number of Drug Overdose Deaths,"1,276",Connecticut,2 2020
6575,CT,2020,1,Number of Drug Overdose Deaths,"1,263",Connecticut,1 2020
6584,CT,2020,7,Number of Drug Overdose Deaths,"1,362",Connecticut,7 2020
6598,CT,2020,6,Number of Drug Overdose Deaths,"1,348",Connecticut,6 2020
6608,CT,2020,3,Number of Drug Overdose Deaths,"1,288",Connecticut,3 2020
6619,CT,2020,5,Number of Drug Overdose Deaths,"1,348",Connecticut,5 2020
6630,CT,2020,11,Number of Drug Overdose Deaths,"1,368",Connecticut,11 2020
6641,CT,2020,10,Number of Drug Overdose Deaths,"1,364",Connecticut,10 2020
6659,CT,2020,9,Number of Drug Overdose Deaths,"1,353",Connecticut,9 2020
6671,CT,2021,4,Number of Drug Overdose Deaths,"1,418",Connecticut,4 2021
6680,CT,2021,8,Number of Drug Overdose Deaths,"1,510",Connecticut,8 2021
6689,CT,2021,12,Number of Drug Overdose Deaths,"1,562",Connecticut,12 2021
6703,CT,2021,2,Number of Drug Overdose Deaths,"1,417",Connecticut,2 2021
6714,CT,2021,1,Number of Drug Overdose Deaths,"1,393",Connecticut,1 2021
6731,CT,2021,7,Number of Drug Overdose Deaths,"1,461",Connecticut,7 2021
6742,CT,2021,6,Number of Drug Overdose Deaths,"1,449",Connecticut,6 2021
6751,CT,2021,3,Number of Drug Overdose Deaths,"1,432",Connecticut,3 2021
6766,CT,2021,5,Number of Drug Overdose Deaths,"1,435",Connecticut,5 2021
6776,CT,2021,11,Number of Drug Overdose Deaths,"1,566",Connecticut,11 2021
6790,CT,2021,10,Number of Drug Overdose Deaths,"1,541",Connecticut,10 2021
6801,CT,2021,9,Number of Drug Overdose Deaths,"1,525",Connecticut,9 2021
6809,CT,2022,4,Number of Drug Overdose Deaths,"1,538",Connecticut,4 2022
6823,CT,2022,8,Number of Drug Overdose Deaths,"1,424",Connecticut,8 2022
6832,CT,2022,2,Number of Drug Overdose Deaths,"1,538",Connecticut,2 2022
6846,CT,2022,1,Number of Drug Overdose Deaths,"1,547",Connecticut,1 2022
6857,CT,2022,7,Number of Drug Overdose Deaths,"1,464",Connecticut,7 2022
6875,CT,2022,6,Number of Drug Overdose Deaths,"1,506",Connecticut,6 2022
6883,CT,2022,3,Number of Drug Overdose Deaths,"1,537",Connecticut,3 2022
6899,CT,2022,5,Number of Drug Overdose Deaths,"1,523",Connecticut,5 2022
6905,DC,2015,4,Number of Drug Overdose Deaths,113,District of Columbia,4 2015
6922,DC,2015,8,Number of Drug Overdose Deaths,115,District of Columbia,8 2015
6925,DC,2015,12,Number of Drug Overdose Deaths,144,District of Columbia,12 2015
6946,DC,2015,2,Number of Drug Overdose Deaths,113,District of Columbia,2 2015
6959,DC,2015,1,Number of Drug Overdose Deaths,113,District of Columbia,1 2015
6971,DC,2015,7,Number of Drug Overdose Deaths,114,District of Columbia,7 2015
6979,DC,2015,6,Number of Drug Overdose Deaths,119,District of Columbia,6 2015
6989,DC,2015,3,Number of Drug Overdose Deaths,115,District of Columbia,3 2015
7005,DC,2015,5,Number of Drug Overdose Deaths,118,District of Columbia,5 2015
7011,DC,2015,11,Number of Drug Overdose Deaths,135,District of Columbia,11 2015
7029,DC,2015,10,Number of Drug Overdose Deaths,126,District of Columbia,10 2015
